X,Y,Z
-8.588335,-75.705131,19.717489
-16.453204,-83.406179,-15.325662
-4.842880,-102.609901,-0.853978
-19.289744,-87.387184,22.449824
-6.654969,-90.770759,33.182692
5.945203,-70.821800,26.709094
7.815248,-69.610059,-64.835445
19.638293,-96.677259,4.444053
8.414175,-104.571819,-9.175170
-0.660772,-98.808251,-40.176109
41.997404,-95.080998,-13.782087
35.914513,-98.473255,-24.963754
24.439303,-73.286376,-64.246859
47.868749,-90.244991,-45.350433
34.183012,-96.271210,-45.168357
40.260665,-74.963472,-63.799051
-0.810632,-51.167039,-28.105915
48.337566,-47.718576,-46.732756
59.618850,-55.802718,-50.585528
34.099733,-39.601521,-45.640071
19.689460,-33.372673,-46.371622
68.660998,-67.673847,-53.821621
15.905596,-100.037788,-43.442044
-6.353267,-61.571671,-20.844872
-5.459927,-70.520701,-13.677255
61.178937,-91.103650,-20.008944
-21.005483,-85.069115,-59.971026
41.381532,-88.205614,1.261985
-26.442291,-69.909769,-43.727398
67.142123,-85.879381,-41.079922
64.113921,-91.139767,-28.274337
-3.932658,-87.242909,-61.568840
29.231533,-82.509916,9.918285
35.030327,-87.623051,-60.511685
51.758262,-90.139333,-8.723237
49.356988,-85.629094,-59.386655
1.213767,-70.895362,-1.980179
15.419117,-89.423657,-62.500318
73.514462,-77.238534,-49.847902
11.795118,-65.676426,11.516753
21.834141,-76.378525,23.256770
1.144133,-42.218431,-35.864721
2.852880,-41.835584,-34.906772
14.365231,-46.169884,-38.817594
4.414947,-53.367626,-32.556094
22.238926,-46.372257,-42.101615
7.170572,-47.670190,-36.322729
3.794297,-61.047803,-23.211660
3.534787,-68.421273,-14.540436
5.252964,-70.434580,-5.564552
12.865243,-72.269464,-0.964307
20.131213,-77.132438,2.435154
14.106845,-68.034200,-14.589770
20.893218,-73.870461,-14.622471
14.424720,-61.124146,-25.159704
21.073443,-65.974594,-28.102589
14.584243,-55.608417,-32.383097
23.167386,-58.719875,-35.133559
59.741151,-69.506544,-47.347813
53.281652,-89.270400,-23.884358
54.352116,-82.877275,-39.002092
54.868155,-88.416777,-30.440912
59.187554,-76.079090,-45.691547
52.259362,-64.916748,-47.994144
46.805766,-89.091967,-18.961403
49.029987,-73.736196,-43.296518
45.934151,-81.351759,-36.923230
45.375850,-85.829132,-28.353259
43.017673,-58.882188,-45.193853
37.127550,-77.878214,-33.804926
35.794732,-83.096745,-23.576235
37.325349,-87.457568,-8.978126
40.628701,-69.442453,-40.533002
28.500159,-83.021192,-1.787327
27.126291,-80.000347,-17.860657
27.995501,-73.090083,-29.925558
31.380820,-64.131805,-37.482252
32.454006,-51.845908,-43.298868
-16.938448,-88.746421,-0.485896
-1.850616,-97.455368,21.737562
14.411703,-80.285426,28.440547
2.524419,-72.842184,11.041925
-15.608224,-102.036883,11.965471
9.977053,-71.781577,19.173595
18.186548,-102.485649,-30.070951
33.447627,-98.088387,-34.688592
1.385809,-103.343180,-24.714151
45.385227,-93.660689,-36.176467
-13.581627,-99.633224,-16.498368
-19.312299,-95.057753,-34.425124
-29.003872,-82.360371,-50.136491
-16.999946,-59.516244,-58.247825
9.475544,-47.452872,-55.452934
37.813492,-59.036602,-55.322682
23.160401,-53.589876,-53.271209
49.485715,-65.490016,-58.264594
-9.834623,-47.164084,-48.067877
60.579607,-72.578847,-60.593452
61.975021,-82.267232,-54.431835
59.952973,-87.066395,-43.868513
-2.896787,-46.741362,-52.556847
-28.528486,-92.765275,-27.682204
44.030432,-95.115405,-28.881297
-6.378504,-79.007388,1.184397
67.508705,-27.779888,-36.140803
64.866897,-65.877469,19.389269
78.477886,-26.876634,0.849310
58.246170,-35.667368,-44.931447
75.741563,-21.069876,-21.165086
65.576857,-16.871150,5.916983
44.203497,-27.572605,-43.341251
60.815220,-9.253107,-15.630100
51.889781,-56.367717,28.867641
77.750699,-39.297935,-39.312573
75.779747,-71.826147,8.031704
86.212098,-38.188920,-6.137646
69.627422,-45.018440,-48.426559
84.645638,-33.307356,-24.583926
75.032020,-44.289600,14.147578
60.897190,-34.256235,21.745467
85.233129,-55.217497,4.927567
55.394713,-15.543708,-33.764256
89.720721,-49.712225,-44.256682
85.648066,-78.279848,-4.871038
92.366589,-49.589570,-13.013594
80.656629,-55.973025,-52.727301
96.709735,-48.068117,-30.060273
93.938881,-63.103881,-8.987718
87.780354,-73.762373,-50.754559
98.806740,-69.363679,-42.217450
93.472595,-81.680337,-20.052790
93.702719,-82.386366,-31.230910
101.908437,-68.231894,-25.580086
73.823818,-89.459627,-8.902584
50.343764,-80.424687,14.930454
40.237080,-73.146175,23.354463
62.968902,-85.408582,5.139609
51.158972,-96.001375,-21.127475
31.002138,-98.072210,-3.918175
50.168337,-77.095724,-66.071464
20.394918,-104.623834,-17.855305
55.376032,-93.886440,-33.182848
6.735537,-68.235450,-68.352894
19.401155,-100.329931,7.052140
6.502699,-107.639783,-8.482554
-2.512871,-102.355216,-40.864507
41.620475,-96.982893,-11.382346
34.366382,-100.907239,-24.564756
23.724791,-71.166349,-67.564111
46.456966,-93.209959,-45.878984
32.227362,-99.422774,-45.381531
39.821952,-73.338193,-66.943651
48.626462,-45.472587,-48.302914
59.685472,-54.293943,-52.359634
34.272310,-38.174620,-47.028935
69.357442,-67.098640,-56.365982
14.535004,-103.038184,-44.661892
41.184258,-90.089091,2.784388
-6.350590,-88.239443,-64.305219
29.189552,-84.516283,12.130764
33.632563,-89.938625,-63.292968
51.762056,-92.679337,-6.750216
48.580020,-87.510573,-62.179118
13.134869,-91.225913,-65.091537
68.735071,-88.117855,-41.517463
75.382760,-79.277927,-51.808676
-12.057651,-66.696582,-21.942221
1.091014,-43.745482,-3.908444
7.014429,-43.039244,8.084526
0.148746,-41.552365,-16.875390
-1.836005,-49.120212,-28.952762
1.217306,-45.460941,-4.118999
9.544283,-50.810931,12.142141
-0.193028,-70.357911,21.538492
-7.476591,-59.017435,-22.914210
-5.210102,-45.838794,-16.035322
-1.365830,-45.488105,-0.600865
6.736892,-51.223681,13.166052
7.962515,-61.230796,9.606535
-4.958409,-58.285181,-11.919359
-4.112300,-56.165221,-18.681957
10.848048,-59.038916,4.573757
-0.360594,-64.664718,-9.444139
-17.157490,-71.128852,-23.539763
-16.905386,-80.731367,19.606610
-8.761424,-74.282903,19.272172
-18.449061,-83.485143,-14.601317
8.472060,-69.777806,26.338629
-1.521607,-67.370277,-7.770410
0.576269,-45.729635,-20.269317
-0.433442,-49.613106,-27.108094
-6.773043,-60.480466,-20.565522
-5.981351,-69.626371,-12.739924
15.758359,-59.274930,15.337534
0.211592,-70.803142,0.047260
11.798849,-65.020517,14.923261
10.440385,-43.161130,16.965439
16.767886,-50.947099,20.683460
-0.008305,-35.741734,-22.898804
1.279490,-39.951713,-35.520729
1.272163,-36.411675,-31.088987
2.350620,-39.272551,-35.282037
0.201075,-38.907506,-41.801590
1.674605,-25.457352,-26.998041
9.014725,-33.709801,-43.681722
11.584352,-25.174275,-41.464916
7.684316,-81.854342,34.665350
14.129875,-38.434836,22.909960
34.531153,-47.272959,34.368938
28.838882,-63.756763,28.481749
23.518327,-75.299710,26.891777
8.138975,-18.198382,-27.373190
19.360717,-9.007009,-8.078651
20.354509,-11.362310,3.435099
42.998384,-25.214020,26.186370
45.848024,-4.223554,10.106166
42.184391,2.363435,-12.644653
25.848082,-18.154020,-45.909965
13.514945,-11.817568,-22.476191
20.773636,-21.245697,18.908913
35.132408,-1.998458,-31.264644
-19.951081,-55.424260,-53.527271
-8.714723,-61.976968,-67.714649
-32.013970,-94.504636,-26.716537
-26.249420,-75.768571,-31.788202
19.267450,-31.805877,-47.653694
-24.027640,-86.743155,-62.871013
-30.182132,-70.479570,-43.341444
-16.285483,-93.980953,28.721149
8.041761,-103.152839,16.993734
-6.739579,-105.394205,-0.930467
-21.382954,-87.750371,21.532920
-6.449333,-92.877608,34.732920
-18.233249,-88.003816,-1.112305
1.941076,-71.843111,8.768564
-6.656849,-77.309546,1.141821
10.674240,-69.816496,19.635359
-3.426329,-101.376418,23.747861
17.076831,-80.187379,31.358692
-17.036925,-104.413306,12.750422
-25.632649,-98.653167,-3.668693
-19.373731,-58.592121,-60.828719
-33.209352,-83.495780,-50.104190
-22.368688,-98.789388,-35.242740
-15.347709,-102.465426,-16.292588
-0.003154,-105.755673,-24.703676
16.948205,-104.966586,-30.522512
32.617777,-100.209905,-34.530866
66.046986,-92.661090,-28.325935
44.490766,-95.698695,-36.595262
78.631350,-90.848585,-22.827956
81.216389,-88.835531,-37.636653
60.370809,-93.592264,-16.058592
23.075940,-51.163416,-55.531217
9.240957,-44.294637,-59.288845
37.660276,-57.462181,-57.048782
49.234316,-63.601674,-60.301503
61.597547,-71.876231,-62.699619
59.998358,-88.650403,-44.256222
62.098009,-84.135002,-56.595825
-9.991859,-44.944554,-49.875686
-3.128773,-44.079906,-55.025102
43.269635,-97.460388,-29.025837
