X,Y,Z
47.135506,-89.246444,-55.622242
-21.066016,-58.992632,-63.860414
39.210117,-103.004802,-1.864890
21.606619,-109.847706,-13.108111
-5.623943,-97.555493,-39.654787
49.177446,-96.739110,-30.390255
34.587270,-96.537171,-40.581967
-6.062840,-60.852306,-69.343235
32.040375,-85.276914,-62.850078
20.742445,-90.884958,-58.373928
9.149369,-62.389658,-71.303254
25.286139,-38.735012,-49.464262
33.872528,-46.463117,-59.461132
13.084108,-32.641848,-41.479745
41.326975,-57.246397,-73.185867
5.860498,-95.022871,-50.510786
56.963824,-94.059079,-12.902860
-24.369693,-80.062862,-56.777978
50.419298,-90.133208,4.388934
8.954493,-78.019572,-71.233240
60.672875,-93.671160,-28.592348
22.889990,-75.936858,-75.607361
-9.579210,-80.942154,-66.369847
51.523400,-80.284152,-66.953726
50.593798,-69.838264,-77.822847
-3.615789,-68.351768,-3.929463
11.437881,-51.498921,17.249187
22.526642,-52.039423,26.755935
5.702423,-44.907980,5.498519
-0.566056,-48.407917,-10.311231
11.253337,-53.169247,16.301926
25.812648,-60.616033,26.697434
26.289455,-81.013139,33.786940
-1.380336,-59.813202,-4.435247
-1.185919,-49.951861,7.739327
9.450156,-54.156254,20.915450
22.888883,-61.702498,28.858415
23.408380,-70.716377,21.498363
1.816432,-62.839908,6.869628
1.763767,-58.423300,-0.346792
25.366874,-67.396898,15.387247
9.413658,-69.363536,3.988082
-8.565713,-73.137805,-5.498262
12.607349,-91.398966,35.124957
18.475278,-84.740913,33.881356
-5.851553,-86.909846,-0.323957
36.144547,-80.374349,34.446577
8.664109,-72.649858,5.877220
4.333518,-47.749977,0.450390
1.191848,-49.267004,-8.782288
-0.555878,-62.280412,-2.794329
4.006938,-73.375116,1.547157
35.205363,-68.489567,24.094897
15.490703,-77.328858,11.032085
32.507232,-74.558995,23.234096
30.149105,-53.128265,34.915432
38.524752,-61.603122,32.926167
1.795626,-38.012158,0.900640
-2.908725,-38.645114,-15.726235
-0.812607,-36.442524,-8.823287
-2.143823,-38.029298,-15.548659
-7.265816,-36.812906,-22.111846
-0.055578,-27.952763,-0.459376
-2.964137,-31.302456,-25.680710
-0.212492,-23.716655,-20.110844
40.977991,-93.001048,38.079194
37.151500,-49.207913,40.514181
62.299498,-58.851097,37.377945
55.713673,-74.045861,29.896605
50.303259,-84.455872,25.658074
3.802630,-20.003433,-1.093238
23.400340,-15.008686,16.356306
30.423315,-20.069648,25.969416
63.841697,-34.051825,32.898092
55.036679,-11.874207,22.187767
37.813479,-0.402356,4.562102
7.242031,-14.063223,-28.982550
10.428074,-13.792356,3.658849
39.516130,-30.548952,38.626881
21.376293,0.137774,-11.960787
-29.012886,-51.717819,-31.800332
-31.886957,-54.399516,-52.243074
-21.501756,-96.594044,-11.282520
-19.371426,-76.760894,-13.076392
0.701572,-27.726543,-34.272113
-35.728188,-80.228579,-45.643551
-28.067858,-69.585717,-20.798459
19.268164,-105.564371,38.794549
35.142116,-109.373483,12.423203
14.690698,-110.232898,0.292403
10.240995,-99.077973,36.545616
29.937994,-104.679298,39.646438
1.644994,-94.303917,12.078019
21.559100,-79.794371,18.840988
10.633524,-83.493552,13.236791
34.596824,-79.532719,26.594675
28.911942,-111.375834,24.624378
47.595489,-89.927677,31.253057
13.021458,-114.156668,19.869097
-4.670032,-105.145599,9.001578
-33.725345,-53.590511,-39.698874
-33.713959,-80.920704,-28.633836
-18.558876,-98.312873,-25.042415
-1.668276,-105.119324,-9.935482
6.659571,-105.227028,-26.025748
16.844488,-100.351029,-39.789004
27.273690,-94.089761,-48.869887
58.363042,-88.434877,-55.847635
35.918185,-89.261695,-54.639108
71.522722,-86.303228,-55.939038
64.712414,-81.416221,-70.299545
62.522215,-92.432893,-41.776371
-2.286527,-43.355726,-53.289498
-15.612826,-37.202835,-48.209685
11.311853,-49.156100,-58.482056
21.215949,-54.577430,-64.881145
32.048634,-61.300306,-76.301362
43.436746,-80.396774,-65.180968
37.786108,-73.539491,-76.881785
-20.532975,-41.530638,-29.518509
-20.061568,-39.390250,-37.444942
39.380033,-92.753017,-47.356057
