X,Y,Z
-5.532103,-58.026734,-47.752877
-7.884455,-51.448456,-45.629653
-4.492739,-56.995956,-47.546993
-6.328286,-61.765336,-53.950766
-12.441974,-39.326223,-46.922152
1.264831,-57.007868,-57.109596
-0.374018,-46.970801,-59.350662
7.896403,-49.992018,35.296962
-0.837490,-16.572739,3.651119
21.525896,-12.732877,20.504307
22.102529,-32.269531,24.182061
21.085273,-47.610928,26.406116
-9.527934,-32.324123,-52.376168
-3.520948,-8.263652,-41.538500
-3.060593,-4.637006,-28.951946
21.812507,2.477103,-0.931210
18.315239,9.995883,-26.263537
13.592743,-0.828086,-51.369742
10.853475,-42.277537,-67.501584
-7.373328,-22.326762,-52.782131
-0.223716,-3.419318,-10.746331
9.983785,-17.772728,-66.151339
-17.985978,-87.298389,-54.495978
-2.290921,-99.639146,-61.414038
-14.652064,-102.590348,-8.070380
-18.881322,-90.102590,-24.528430
10.911496,-57.397179,-60.484875
-6.767900,-118.054707,-42.855843
-23.982144,-93.569307,-37.442431
-6.905742,-65.242921,38.546851
20.138416,-77.146455,33.251303
11.355336,-93.571074,22.425377
-12.320015,-65.445225,28.769880
0.092208,-59.621404,42.330514
-7.693344,-79.667267,10.375703
3.018122,-58.448405,9.655718
-1.933486,-68.380334,5.984179
8.672992,-49.158061,17.867651
8.324838,-73.077948,38.847222
15.633489,-50.143357,31.758131
-1.442848,-84.195352,33.092855
-9.445806,-91.127815,15.101546
-14.437017,-93.928535,-57.866188
-19.264417,-107.381492,-34.751542
-2.285574,-110.775257,-12.322449
3.789098,-101.383240,6.858008
19.136259,-105.355132,0.244524
34.880918,-106.247133,-6.278490
48.282432,-102.236677,-13.033649
76.342468,-87.326933,-12.063503
57.833319,-98.051285,-17.695264
87.091798,-79.204784,-8.962902
90.202960,-86.558933,-23.138823
70.462203,-80.661517,-0.217963
21.670427,-80.375570,-59.036832
6.969922,-78.330601,-64.329107
37.535895,-81.818816,-60.063838
51.422823,-85.311026,-62.592003
66.513926,-90.666414,-59.139228
69.542344,-93.028026,-29.175856
70.405552,-96.373775,-44.157479
-13.225781,-74.867260,-57.757393
-5.865570,-76.305342,-61.527622
56.575913,-94.517185,-9.897723
